daily_social_media_time,perceived_productivity_score,actual_productivity_score,fact_id
1.8865156431882324,5.922050849704533,6.586040829002581,136
1.2242486058127875,6.488737838818958,5.34505845975603,137
1.1977406053766109,5.842528874254967,4.605836369732187,138
2.676778954690204,3.613255812107727,3.5844737736593686,139
0.0,8.968415882349472,8.175022262609113,140
4.462676185974134,6.46772374748772,5.9640575980535,141
1.6306335025766512,7.7344753666843395,7.542209943250227,142
6.015348265507792,6.854067991779534,6.015480314016149,143
5.161708579142365,8.693820564468421,7.468098852464908,144
2.1957617696631737,7.034141251160485,6.968915534207551,145
0.0274502679439399,8.923299996352323,8.582437285777685,146
1.5740758289655403,5.756093202418093,5.222186966629213,147
2.5824385224966258,3.345671480612494,2.458311954185937,148
0.968780669456858,2.0854066472159367,1.1767451825857247,149
0.0,8.610463756228603,8.348292497138713,150
4.008788971774642,4.480845873768437,4.655430115649208,151
0.8031308921198264,8.443269839067549,7.552740064654301,152
6.790118186539994,4.372669882999481,3.6115717523848536,153
0.0,6.609078942666709,5.803861026949531,154
2.1479635682733624,5.813947005719693,5.176524825300128,155
5.0312890976099975,2.4852879790437776,1.7500930122555736,156
12.51883197972213,3.690029792961264,3.8052027275316576,157
4.974971121252217,3.153279989024359,2.270599931373749,158
1.0563772524077817,6.616270513507103,6.41246016394818,159
1.6807390491298058,3.5588157615752443,2.7558935607525434,160
2.186282529634328,3.0723899433543167,2.312026115849418,161
2.4928900834834544,8.222463616274897,8.088138330482133,162
3.398457494115015,4.193205415838953,3.258361475674614,163
1.83265170351493,5.851589620052376,4.543091508466661,164
3.3219143312380863,5.016392032032091,4.898590852454291,165
3.755094160267947,6.69303034553489,6.610919345523589,166
0.4974725620016715,2.51839543329697,2.588991959449361,167
5.194409745332649,6.364675078386499,5.347839120065972,168
3.2479508754394404,6.47020943617588,6.68149409761196,169
2.698332040094173,5.325507941660506,4.711650769390381,170
0.1495460836096538,8.389878823177181,7.852391225275483,171
6.158771790272807,3.695196646365916,3.901922639228534,172
4.981340680930927,5.261165889886275,4.262794273252994,173
3.442179802946211,6.199849884542219,5.344898737578334,174
3.67306869069629,4.301584417552706,3.816220849199421,175
4.400688870632126,2.76477338510481,1.97046695729304,176
0.8129985879828525,7.86914410047905,6.97109184804257,177
1.3259145763632,5.514703228170905,4.736292687926702,178
3.199700966198048,5.860836838223704,4.967459323627194,179
3.0923732534542343,8.508483348293701,7.525553509724146,180
6.345161356865601,7.471023859422708,6.5387608292565575,181
2.6421474990413336,6.66455953133271,6.717629143799451,182
4.381495898616112,4.452188171170709,4.421217125670845,183
3.299785191001182,8.96354733334579,7.661704049496662,184
2.1569904103244597,2.180971266457417,2.449954627451127,185
3.524598724895315,4.546643597436081,4.158020711892145,186
3.814590017228301,6.780073921803205,6.518436396143459,187
2.6021659377045823,3.664091207903119,3.385851879443409,188
2.800564250352093,4.8967102109728575,5.414578816294929,189
7.641183171908744,3.2375559195589347,3.3573680142751616,190
1.8198917865169548,5.10639253038603,3.863591529025729,191
1.7825750706306582,2.219513593229121,1.2770772065502831,192
5.071290524351116,7.715149796779019,7.587669517707851,193
12.296394341791048,8.834388211045818,8.27105670069922,194
3.813867386736571,7.229754969188292,6.273924735917271,195
1.896897206874886,6.580521310055661,5.772735709535212,196
1.2995428767757191,2.373762144522442,2.363127156062524,197
0.0,4.454528279456698,3.954917108058388,198
2.050570072251379,8.212056293201059,6.901109912514327,199
1.51177557950995,6.993306922215986,6.852674331830257,200
2.491375488498347,7.891414331546299,6.494679872362522,201
4.97982165602855,2.2400608950228067,2.7062387597646387,202
4.36407298144295,6.574241232694216,6.06616553564166,203
0.4511120713135583,7.196745695102548,5.654211403587379,204
4.121239341477208,5.2046598995184095,4.698962306289549,205
4.1171854678324005,7.471111706065279,6.282764701914194,206
1.415192090542954,4.3338233947854325,3.5160715488129464,207
0.3505910989378114,6.782659472283743,5.554743138594349,208
1.734507754103242,5.469881631666191,4.912085983454944,209
6.584790681385474,7.854222970052808,7.394825284592924,210
2.4871317669727047,6.6021161669716895,5.737302137027269,211
6.054625080280623,6.523133059605685,6.359137090975831,212
1.8899707650190212,7.291949264950845,6.871095431154063,213
4.095283004618532,7.680381958067214,7.023274435182717,214
3.63087512643757,8.979244093308857,8.3489386836904,215
3.8376572176469215,6.383365011630539,5.115100260756101,216
4.033702141227691,5.050779296443647,5.2216943451924624,217
2.136925918187224,5.445384228963843,4.556583562089035,218
3.550119770604421,3.3417433354910795,3.699536651208184,219
3.732527677989242,7.24663179180751,7.835114477897351,220
1.8470631730036533,4.360981680648021,4.2090278554964105,221
3.928598581746917,3.71092363477436,2.9830806180158507,222
5.639692981891933,5.58076007548898,4.838593935048255,223
3.0305618264726206,6.428040467518413,4.709577675591152,224
3.5047596052625742,8.38668119730984,6.51836229583405,225
0.5616849143812517,2.5342946598274265,2.6186434864004475,226
3.256832867461137,4.177005291836975,4.172657023146216,227
2.487468378302814,8.938260726987071,7.653099003355551,228
1.0890405123825784,2.0440663208443737,1.6754218909064638,229
2.414485301041924,5.573382887292501,5.504960655389332,230
0.1032031252078318,5.644539874617005,4.505533960927939,231
6.098436823937146,6.7268180943137565,6.116051620438205,232
0.0,8.41511389938936,6.485919698444536,233
1.85237137291307,8.083664768604454,7.251922648058866,234
1.5246973324124005,7.762046806982578,7.224059942641121,235
2.140940353953056,7.147466119576751,6.274691814306752,236
6.1140756059687815,3.1393928413670564,3.817727023737027,237
0.0,7.036386347222416,6.479435148328451,238
4.076803574121817,6.859587014830096,5.745005180246498,239
7.79407603630793,7.177467822440836,7.063291082605553,240
1.0020754469119295,2.0515008463240427,1.3618154135992824,241
1.3205384368628534,8.081099992458595,7.044412655065981,242
0.0,5.689221646879596,5.513942445649264,243
2.6797771824358123,4.704647565145313,4.642567431378981,244
4.394332722624439,4.612732401559418,3.958016842694272,245
3.9532705242493766,6.530716636810406,5.922873930270685,246
2.122428017263542,2.20196708947297,1.8141292304956125,247
0.4817208692584414,5.1367465440683855,4.429500133789639,248
1.160271874668021,2.9510950353260457,2.3355441031415287,249
6.26137350989282,5.8333061613085455,5.995386751903302,250
3.4072093066050635,2.761760299717233,1.877741663347748,251
4.236075692517606,6.411484757387192,5.751745123457576,252
2.081666286042588,4.866438011827664,4.6565762508701765,253
0.1700228619207902,7.838087657011416,7.297180138671285,254
6.189539511920842,3.091174424388675,2.2468068431713397,255
1.9215191378937495,7.758974816412345,6.546959804131753,256
2.880800650372666,6.867011268344851,6.283104525647766,257
2.006574352265506,3.5693797881969136,2.489809564524106,258
0.172020398690111,4.968851578063669,4.777187550793856,259
4.58907317691381,7.428187690584872,7.107520680987331,260
1.227971284153366,6.8000815044028,5.837908056527174,261
3.666401136969136,7.513313135898916,7.033885037045431,262
1.3271990813439607,7.829512598238559,7.010753913701052,263
1.068020879552961,2.5038487311875004,1.7296769030064647,264
1.4979039814354584,6.651325427903798,5.709246094571235,265
4.458406824710151,4.828237277585523,3.8153309271488975,266
2.9739617488938883,2.351157296225562,2.475077048229655,267
3.7658593062559262,8.195156619117485,8.480183422115203,268
0.0,6.3260040891744245,5.475950039225879,269
2.540477118810784,2.782463775645722,2.486364144301984,270
4.428412335279998,4.157744841721255,3.080629404458084,271
1.0330482946639283,3.091086157750735,3.421939389043932,272
5.657469211883006,8.044657613531355,7.176521066624971,273
5.613188140722323,8.108221021313987,7.569039916213221,274
4.910192151459559,6.693396328222415,6.557325467558379,275
5.418719458359376,2.715929052611393,2.830701967097737,276
4.450974043656187,5.079535061690635,3.989096097359452,277
3.789588807868508,4.630826738024659,4.180977384484615,278
7.985673402942132,6.430262449381738,6.069642573840102,279
2.785056793678105,8.0860076442377,8.045419814687099,280
2.201092104396949,2.9625234945512378,2.9867148515495723,281
4.908976686232075,8.34988858880688,7.163313355983367,282
3.5578163975821258,6.953021679257832,6.401447188987797,283
3.0681212418578827,4.073718607881567,4.045704796951899,284
4.938455977539022,6.981068907829941,5.711705409934392,285
1.2978827595012166,8.291558632164179,8.346519560509108,286
4.941416336470437,3.328184703778711,3.25018693549706,287
8.343672152953834,8.973858794917216,8.805599323720507,288
5.181005620218221,8.277541252258533,7.16983889137125,289
3.919391573627352,7.406522168489003,5.940064544435914,290
4.265340149679579,3.3100897079876725,3.074653908561673,291
5.183425746763613,6.2549030347875405,5.292840534235329,292
3.652249213667071,2.370370574970429,2.073718824244806,293
1.7881856013126796,5.592645324566947,5.050731954783808,294
2.072584423768924,5.201795404575591,4.619211791505357,295
1.1377363813279635,6.264462144613532,5.455552809311743,296
3.6851177509562367,5.281307841751372,3.811805446045544,297
0.4774058438725852,6.246240156498319,5.481926202357661,298
0.2628153645874187,8.254261893327744,9.029942289465565,299
4.60062057291908,7.347055912661373,6.033286488940406,300
4.120919422980693,6.353655425668396,5.055118907248504,301
3.343565080258314,4.852583481829113,4.26135670586988,302
7.23150970450092,2.0439865979422502,1.223064342450526,303
2.1199883829157167,3.60846958401273,4.3132568778402245,304
2.2251673740369684,7.9320109188996,7.125598831063793,305
7.21168278298533,4.58427656539133,4.251120548797752,306
5.601007693004851,3.805750614552888,2.84544786115349,307
1.4309703526445483,4.576325756417814,4.285139594123713,308
7.067398736536134,8.104146024188008,7.494765005943337,309
3.180424152893517,8.859013405423372,8.098211919366266,310
3.481334011566248,5.069760990363729,3.938352519048859,311
3.6437530538914897,6.149746968390059,5.846666577796623,312
6.164068142082637,6.981002416173228,6.582481611395532,313
2.56701626966061,5.132251799532812,4.196795998482337,314
4.051643486282478,8.207738758139223,7.921852386277902,315
3.4689782276397243,8.635620337674776,8.28038665803307,316
5.575048379951637,7.379451895207204,7.01458048304878,317
7.513480010966891,7.943747542973379,7.712327735119212,318
3.5195241978317067,7.435526562123499,7.303147258962944,319
4.177823298209822,8.601504600945198,7.803842447233374,320
0.0,5.102143309449817,3.8850404538330814,321
0.6923796150229928,5.87388486176167,4.691117671465742,322
3.776817540754072,3.747784935906792,2.4890697827882104,323
0.0,8.903979680766689,8.532673881762888,324
0.2530448313250271,5.397494785422307,5.304458677365546,325
4.1259578650906015,6.555617539070473,6.2456583185171946,326
4.333905530014334,6.442991547921512,5.548775252756007,327
6.612663134716752,2.054625382859326,1.6864387280431787,328
3.2022558805379697,3.786824193911356,3.996032750485744,329
1.076038288588582,2.6057336442027803,2.2650214198792136,330
0.2044686561164357,8.12121227207318,7.680780507092448,331
1.3881524291863998,3.0660636490159447,2.5881921499006064,332
2.7444234699153176,4.24104922621143,3.312501055969114,333
2.6581638920230337,6.115081303432301,4.7930638261861445,334
3.470549179843569,3.296945823315426,3.295567583448715,335
3.304627749223321,4.886650937380098,4.281468727742804,336
5.458430331415556,7.0784925240610885,6.353710817902327,337
0.1550369103427469,6.014433446025704,4.551258594949176,338
6.271657998611723,6.978652088242846,6.63207352224707,339
2.0652200996323486,5.103332530369151,4.248835342913993,340
5.408926923414306,6.597313145979334,6.534370859355778,341
3.806225887929788,8.239021224653499,7.321399839011923,342
5.938628736143485,5.577000184876896,5.179531726013467,343
4.742281229128804,6.973895967866446,5.748983427094616,344
1.5078577485832236,6.658615283109298,5.530268158970737,345
0.7645282324745803,8.209166345777032,6.917344188234915,346
3.316876870691047,8.511981951240902,6.781973371056864,347
0.0,6.121267810866659,5.389299374296571,348
2.921834678808765,2.6147155517701366,2.9068970163510666,349
0.1497768858566037,4.718582885818211,3.690887778107176,350
2.5243102237836768,4.984799439958668,3.6568736177693673,351
2.937152272544763,4.589741201094498,4.401600261870763,352
0.4761765652007423,6.799254245786131,5.7425066454228215,353
2.8433633721293416,5.471167690455807,4.768718710753576,354
2.614266617229017,8.904853260256413,7.929357526722044,355
0.0,2.920086488614473,2.4677790419925367,356
1.4358511026289076,8.895977422008789,8.602957360226565,357
4.153052115813921,8.401900551435363,7.681651450491014,358
3.9136707579746375,5.198358058557053,4.423735928736424,359
3.0336314690524806,7.726093504654056,7.204452801730389,360
0.0,3.544840403430657,3.078941730980045,361
0.0,6.449736057278818,6.072890042211913,362
1.441816703830196,3.875576838734232,3.167237388899668,363
2.6835012907196045,5.711359993611781,5.172078840856489,364
2.5369156524205314,3.5011336333845606,3.887115132311836,365
4.627706767709063,4.92751360819838,4.272885760807857,366
0.1339000389858764,2.215283189001473,1.716901224573271,367
3.490941793901319,2.3000228726978458,1.8854124753999544,368
2.6532581380217386,8.077410271592612,8.105761238453539,369
3.202021373047427,4.66112956122307,4.156505762601212,370
0.9962063050628648,3.9320822365511376,3.162046412171804,371
0.0,8.903734793901284,8.43801455251881,372
2.5518465442389022,3.2103608506767056,2.8254647701871165,373
2.308245116531315,2.3748273240226605,2.150726213778819,374
2.294110444295616,4.552313711704995,5.021932221585619,375
2.759044449242641,2.6197975473683783,2.106624876948616,376
5.213233168966685,5.956423758985132,4.481923579400793,377
6.546479725885687,5.150455651404963,5.176911765115739,378
3.345493433524936,6.519005142010576,5.970224837353873,379
4.783174935999798,5.078828362396917,4.444975020707731,380
1.3570751567720445,4.935887293039798,4.258043808792095,381
1.2563244644464349,6.060536561930412,4.093115727981645,382
3.362809151700584,6.848246925259966,5.696700819653156,383
3.879698839682371,5.602353932776367,4.348930791591715,384
1.937104948170764,6.498756630304604,6.429008294715008,385
0.4182886031804234,6.122903776932608,5.9301121874072535,386
1.4469746273548538,8.764568877701045,7.748000948579918,387
0.0,8.137151070860357,8.149938648885234,388
3.3731339447128086,8.83500493145159,7.179975101371261,389
0.2952781549561174,5.191463534787923,3.9308705071673353,390
3.6275575832655096,6.183504565837898,4.7884739014983175,391
2.01194160474096,6.334780411002243,6.098783465263544,392
3.652525182662263,8.774845801962655,7.312196573058945,393
3.150926092408869,2.5606938908222125,1.534449479850129,394
4.742942974802073,8.072987489147035,8.13293940726921,395
4.391478814452823,4.390405924092826,2.5173285670327257,396
0.0,6.964862313283378,5.872684595777462,397
4.4977981576001405,2.769221377537461,1.979333148892618,398
4.623176063224857,8.615918304218022,7.651244098361214,399
4.18236375655537,5.452024861405309,5.399310118149903,400
0.0,6.228178989672491,6.066684908582107,401
3.223992947104677,4.184474434224965,3.7557866240440103,402
1.8577846787613053,4.973447831754195,4.660938089671667,403
5.641161012884479,2.498027957836321,1.7056402394513834,404
5.123737252088661,6.76481805759508,6.233540040804039,405
3.2020507756688974,5.03155897171251,3.5585720635275297,406
1.0457564956451235,2.520567839987661,2.328502998373814,407
1.5271705192633662,5.796678493443794,4.821142526429541,408
5.016377953515368,2.792961282989201,1.21310765631686,409
0.020133725990338,3.7924704292598888,3.442439438241077,410
0.0,5.928547520485758,5.747182893080855,411
2.571773997459962,4.171002578374905,4.036141749362811,412
4.054395536143776,3.2408844145527294,2.9253771739438794,413
5.454175017972064,6.93908609597317,6.794242838486928,414
6.013504415025793,4.538414131148906,3.688929754394653,415
1.9592448629168169,4.867751664392992,4.9024329012959615,416
0.0,3.4165932060988866,2.957871218697636,417
1.64824131049694,8.378466142932751,7.743662806424441,418
2.275483973885092,3.323613019785593,3.4592106404303853,419
2.7694550264496147,4.124766550548176,3.375634616972306,420
0.0,2.16716369596867,0.7171180641787149,421
4.8932897919481535,2.240957539168098,1.6059978780673978,422
4.621578246736245,7.619165235341668,7.0470964966946505,423
3.0836102713951457,2.512814524611652,2.478968996629418,424
0.9729578752866188,3.3108564147607,3.4623079880691305,425
0.8630373248221472,4.874105449117672,4.301606061470382,426
0.1861837994851889,3.707440155730168,3.9808503690155312,427
1.3093633688837716,6.990908814176664,5.258896095869551,428
1.6381702110868706,7.671104004607249,5.969010468220884,429
2.1042039394948664,8.456921516763924,8.099620772471818,430
4.431408081805935,6.0943605313959885,5.004820561734649,431
2.1623002675575798,8.925121861878285,8.135241293472067,432
5.42262236996233,8.941753134417223,7.792033052316807,433
2.8546500079160038,6.531854509539419,6.525808072187239,434
3.5073040621722025,4.109518996703314,3.7575408526674674,435
3.043960525014612,8.954614127606803,7.193480174896219,436
0.7157019681951682,5.114574990155316,4.533767198189157,437
2.7714744971819263,2.475478733619371,2.236309138723553,438
7.392623571345332,4.573657194956453,4.684449276936432,439
1.8247771912355124,8.168344755293573,7.432815826850086,440
2.4912014353976897,4.47272400813527,2.929468422758873,441
6.081196253952317,5.195676155075036,5.227713171312038,442
0.0,3.074939563362449,2.156158862570825,443
2.588979650761201,7.105542133488883,6.786767432603102,444
3.30880128444195,3.822355600746129,2.9007694711481578,445
2.894064178422522,2.14732228215664,2.286761156220624,446
1.637368700226921,5.925863593569894,5.245630948779274,447
17.817948297796974,4.329848704321023,3.9647953167495498,448
3.158958667835363,4.443327919668248,3.930053804974614,449
1.427949081885722,2.9823000623886635,2.538500725074352,450
3.818139176414851,5.552039776458395,4.995720301628243,451
0.0,7.761980432076555,7.24441390856103,452
1.850226075134317,3.6669800426733183,3.811364873457034,453
3.607171922340496,5.481477925949827,4.6448541772113385,454
8.367301389347713,6.858084638417042,6.24543803545094,455
1.9198266616244248,2.091080131863872,2.758154647289622,456
3.728193056703872,5.77901570782785,4.873476040868647,457
2.345251347500002,8.142060201889194,7.633971978257246,458
0.6088974429301652,5.801870972883521,4.94979567212984,459
3.8579685097571534,7.903611700721876,8.215947298964121,460
8.46903049810416,3.971951497825859,3.7910572384071584,461
4.1492566946946505,2.0341585543219822,2.2683878448000736,462
6.579790019080768,7.14590456398275,6.058539917811024,463
4.596111056261105,6.940288494153999,6.038525117394195,464
5.276020631920416,6.5964692711516415,5.884083960177347,465
4.358217263426205,6.45149160836392,6.179268000219986,466
2.851019149381607,6.902516202205709,5.820822937361286,467
5.337742763999516,7.863600836433396,7.420278786102429,468
0.5309096984722617,2.516180569751892,2.0717505091874906,469
2.439194777010604,4.987215064077951,4.245081247659426,470
0.6848108944828524,8.524124745705388,7.091275686929611,471
3.842882283074804,2.672105109440721,2.519087719907619,472
4.63499870647423,4.137993724901432,4.030083303374615,473
2.269777070981707,8.093010221915625,6.6904580455767135,474
0.0255227810614835,6.181557427084389,5.491766281756345,475
1.7000668492625937,5.443058436756521,4.7320861813954025,476
1.336311756563141,2.655772224820716,2.781269327533905,477
3.2039283406357604,6.455598768087938,6.651942213128209,478
7.046604177947149,4.871081133977028,3.972712139019386,479
0.993736611117026,8.4210823014276,7.254203543953678,480
3.463687445889209,6.97668703645962,6.120040766700679,481
0.0344228777494834,3.753536680184241,2.474503230670656,482
5.046839182755385,8.010026335468627,7.757795323516628,483
3.143888080118192,5.4791264111761055,5.396526812799219,484
3.288117156772516,2.9912427133608506,2.1213103470484493,485
0.0,6.424725587900321,6.3612674028133,486
4.170692718501664,8.311273578487906,7.085613124159821,487
4.1491394637547145,5.321036173686544,4.308132418803384,488
3.709555445983202,3.0083620898904067,3.2737990700861577,489
3.759622955238316,5.467204385186033,4.834381948830337,490
4.520782580490674,8.029103828287612,7.829320706844444,491
3.922671130356834,6.558962491281238,5.593075436208412,492
3.175167815819487,5.349640621939852,4.269843569628649,493
3.6618284160406303,5.406691103667447,4.8921536327096895,494
5.461615973685326,8.067162834693676,7.862938946263776,495
5.934212134401849,5.250494685108428,4.773304726056778,496
2.2150610824675114,6.965925981344161,6.769656794079075,497
4.904829363484255,2.460519342884324,1.990753773034076,498
4.118259472348332,5.375146011876567,4.687609731060247,499
6.837005207096063,8.125321816901632,6.937060863473796,500
7.707946869663445,4.217515361744841,2.928323494600021,501
4.702599179437032,5.563892092111839,4.979486905284576,502
1.7481946566836872,7.762747813564816,7.185415107360424,503
0.2584058753927314,6.070205849619055,5.992997265403225,504
2.2590792444523613,5.457319924423893,4.846329503157739,505
1.6708042499652709,4.315672711796083,3.665924295811182,506
5.976017167820566,3.314646668051434,3.6484268676106897,507
1.5264505607045038,4.93494456258829,4.350640371610051,508
3.387500275103236,4.82668215125803,4.339577821048692,509
2.3866020565753034,8.242467090683064,7.909536595689243,510
0.0,7.654718200466368,6.410976760850885,511
2.013432666723792,3.655591544392537,2.8460767354861694,512
4.064295660245719,4.6974733507265976,4.709827221673804,513
3.013538900848162,3.642978126417444,2.992356888899094,514
6.367366289785229,7.037592976679145,5.89528758983331,515
0.0,8.12981079399892,6.831150947517472,516
5.789097193540516,8.083116613963414,6.9697717300918045,517
2.4024847219969825,8.30954433828174,7.2953500213362705,518
0.4451458604172327,6.6966480027725215,5.8816430664982695,519
0.2529278459177315,3.3729728291954952,2.6642440968683947,520
1.0786969342914317,4.793657308242258,5.315002997894698,521
2.7053504102301407,2.8320133148263382,3.068043822900688,522
2.2303756500601244,5.29255450151391,4.223135943011806,523
4.166300996979191,5.31933494575588,4.76888652103161,524
0.1210760660204277,5.85349114937251,5.111777297794443,525
3.095165460601475,5.230964852214788,3.8914334487081454,526
2.9721780924859376,4.712285469513219,4.60939793274675,527
